type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
white,6.7,0.11,0.26,0.8402366863905327,0.4583333333333333,0.5657894736842105,0.35177865612648224,0.99676,3.2,0.35,0.2903225806451614,6
red,10.6,0.28,0.39,0.8816568047337279,0.625,0.06578947368421052,0.06719367588932806,1.0026,3.12,0.66,0.1935483870967741,5
white,7.6,0.16,0.44,0.047337278106508875,0.35416666666666663,0.3157894736842105,0.40711462450592883,0.9932,3.11,0.75,0.37096774193548404,6
white,6.4,0.23,0.32,0.07692307692307691,0.3020833333333333,0.5131578947368421,0.4426877470355731,0.99074,3.32,0.53,0.6129032258064518,7
white,6.9,0.38,0.29,0.7721893491124261,0.40625,0.6710526315789473,0.7233201581027668,0.99784,3.0,0.6,0.24193548387096778,6
red,10.4,0.38,0.46,0.08875739644970415,0.9895833333333334,0.06578947368421052,0.015810276679841896,0.99664,3.12,0.65,0.6129032258064518,7
red,9.6,0.38,0.31,0.11242603550295859,0.9062500000000001,0.19736842105263158,0.16996047430830039,0.9982,3.19,0.7,0.32258064516129037,7
red,6.3,0.47,0.0,0.047337278106508875,0.47916666666666663,0.34210526315789475,0.1067193675889328,0.9922,3.45,0.48,0.6935483870967744,6
red,8.3,0.28,0.48,0.08875739644970415,0.875,0.06578947368421052,0.023715415019762844,0.99408,3.26,0.62,0.7096774193548389,7
white,7.1,0.17,0.4,0.8254437869822486,0.3958333333333333,0.6052631578947368,0.5928853754940712,0.99945,3.34,0.78,0.17741935483870963,6
white,5.7,0.22,0.2,0.911242603550296,0.3645833333333333,0.5263157894736842,0.42292490118577075,0.99862,3.22,0.46,0.1451612903225807,6
white,7.1,0.53,0.24,0.011834319526627224,0.20833333333333337,0.3684210526315789,0.31620553359683795,0.993,3.16,0.32,0.17741935483870963,4
white,5.6,0.235,0.29,0.03550295857988166,0.3958333333333333,0.42105263157894735,0.4782608695652174,0.991,3.34,0.5,0.48387096774193555,7
white,7.6,0.31,0.26,0.06508875739644972,0.6666666666666666,0.5131578947368421,0.5968379446640316,0.9938,3.1,0.46,0.2903225806451614,5
white,6.9,0.19,0.35,0.26035502958579887,0.6041666666666666,0.40789473684210525,0.5691699604743083,0.995,3.36,0.48,0.2903225806451614,5
white,6.3,0.26,0.49,0.053254437869822494,0.44791666666666663,0.4342105263157895,0.5059288537549407,0.9924,2.99,0.61,0.2903225806451614,6
red,6.9,0.54,0.04,0.14201183431952663,0.7083333333333334,0.07894736842105263,0.08300395256916997,0.9987,3.69,0.91,0.2258064516129033,6
red,8.1,0.82,0.0,0.20710059171597633,0.8958333333333334,0.05263157894736842,0.03162055335968379,0.99854,3.36,0.53,0.25806451612903225,5
white,7.4,0.25,0.36,0.7455621301775148,0.6041666666666666,0.6842105263157895,0.6798418972332015,0.9976,3.01,0.48,0.16129032258064518,6
white,7.190360944777112,0.58,0.07,0.37278106508875747,0.35416666666666663,0.4342105263157895,0.5652173913043478,0.9944,3.34,0.57,0.2741935483870967,5
white,6.0,0.29,0.25,0.047337278106508875,0.25,0.3815789473684211,0.4268774703557312,0.98794,3.08,0.43,0.8387096774193549,6
white,5.3,0.165,0.24,0.029585798816568056,0.43749999999999994,0.3157894736842105,0.391304347826087,0.9925,3.32,0.47,0.17741935483870963,5
white,5.9,0.29,0.28,0.15384615384615385,0.27083333333333337,0.19736842105263158,0.43873517786561267,0.98959,3.26,0.42,0.7419354838709677,6
white,6.2,0.21,0.52,0.349112426035503,0.3958333333333333,0.35526315789473684,0.4624505928853755,0.99418,3.22,0.49,0.3064516129032259,6
white,6.0,0.25,0.28,0.09467455621301776,0.17708333333333334,0.6973684210526315,0.4743083003952569,0.9898,3.43,0.65,0.7903225806451615,8
white,8.1,0.3,0.49,0.44378698224852076,0.29166666666666663,0.32894736842105265,0.6640316205533597,0.9943,3.1,0.3,0.5161290322580645,7
white,7.3,0.32,0.25,0.3905325443786983,0.4895833333333333,0.6052631578947368,0.6877470355731226,0.9961,3.08,0.47,0.12903225806451626,5
white,5.8,0.22,0.29,0.04142011834319528,0.28124999999999994,0.3157894736842105,0.2450592885375494,0.98865,3.24,0.35,0.7419354838709677,6
white,6.3,0.24,0.29,0.7751479289940829,0.27083333333333337,0.6842105263157895,0.5059288537549407,0.99567,3.17,0.38,0.41935483870967744,6
red,6.8,0.36,0.32,0.07100591715976333,0.6041666666666666,0.039473684210526314,0.007905138339920948,0.9928,3.36,0.55,0.774193548387097,7
white,7.6,0.3,0.22,0.5680473372781065,0.4166666666666667,0.7368421052631579,0.7312252964426877,0.9966,3.08,0.4,0.20967741935483886,6
white,7.5,0.24,0.31,0.7396449704142013,0.4270833333333333,0.32894736842105265,0.6877470355731226,0.99884,3.05,0.53,0.17741935483870963,6
white,6.5,0.34,0.36,0.6153846153846154,0.44791666666666663,0.6842105263157895,0.9525691699604744,0.9984,3.44,0.55,0.20967741935483886,6
white,7.7,0.27,0.34,0.07100591715976333,0.19791666666666669,0.32894736842105265,0.6403162055335968,0.9911,2.99,0.48,0.6612903225806451,7
white,6.6,0.2,0.38,0.4319526627218936,0.44791666666666663,0.3815789473684211,0.549407114624506,0.9947,3.32,0.56,0.48387096774193555,7
white,7.0,0.28,0.33,0.8284023668639054,0.35416666666666663,0.6052631578947368,0.6403162055335968,0.9994,3.34,0.67,0.12903225806451626,6
white,8.0,0.13,0.25,0.029585798816568056,0.25,0.18421052631578946,0.31620553359683795,0.99044,2.98,0.39,0.5161290322580645,8
white,6.4,0.21,0.34,0.9142011834319528,0.3229166666666667,0.7236842105263158,0.5375494071146245,0.99678,3.11,0.38,0.41935483870967744,5
white,5.7,0.4,0.35,0.26627218934911245,0.17708333333333334,0.21052631578947367,0.42292490118577075,0.99052,3.18,0.67,0.7096774193548389,6
white,7.2,0.2,0.31,0.5562130177514794,0.46875,0.631578947368421,0.6284584980237155,0.997,3.4,0.42,0.3064516129032259,6
white,6.6,0.26,0.56,0.8757396449704143,0.4583333333333333,0.40789473684210525,0.5335968379446641,0.9981,3.11,0.49,0.20967741935483886,5
white,7.190360944777112,0.29,0.48,0.10059171597633135,0.4166666666666667,0.4605263157894737,0.6798418972332015,0.9931,3.17,0.64,0.41935483870967744,6
white,5.9,0.22,0.18,0.34319526627218944,0.3333333333333333,0.35526315789473684,0.4505928853754941,0.99403,3.27,0.5,0.3064516129032259,5
white,6.6,0.25,0.31,0.053254437869822494,0.27083333333333337,0.40789473684210525,0.4782608695652174,0.9921,3.41,0.47,0.5322580645161292,6
white,6.6,0.23,0.2,0.6390532544378699,0.3645833333333333,0.5789473684210527,0.49407114624505927,0.99604,2.96,0.51,0.2741935483870967,6
red,10.6,0.83,0.37,0.1183431952662722,0.8020833333333333,0.32894736842105265,0.25296442687747034,0.9981,3.16,0.52,0.3064516129032259,5
red,6.6,0.8,0.03,0.42603550295857995,0.7291666666666667,0.06578947368421052,0.023715415019762844,0.9963,3.52,0.5,0.6774193548387096,5
white,7.9,0.3353251288874106,0.26,0.08875739644970415,0.3125,0.09210526315789473,0.541501976284585,0.9942,3.05,0.74,0.2903225806451614,5
white,5.9,0.26,0.24,0.10650887573964497,0.38541666666666663,0.34210526315789475,0.4980237154150198,0.99234,3.63,0.73,0.5322580645161292,5
white,6.3,0.27,0.51,0.4142011834319527,0.4166666666666667,0.4473684210526316,0.766798418972332,0.99548,3.16,0.54,0.2258064516129033,4
red,14.0,0.41,0.63,0.1893491124260355,0.8333333333333334,0.06578947368421052,0.16205533596837945,1.0014,3.01,0.81,0.4516129032258066,6
white,6.6,0.23,0.3,0.8461538461538463,0.43749999999999994,0.42105263157894735,0.4426877470355731,0.99835,3.04,0.54,0.16129032258064518,6
white,6.2,0.2,0.49,0.0591715976331361,0.5833333333333334,0.21052631578947367,0.541501976284585,0.9937,3.22,0.52,0.1935483870967741,6
white,6.6,0.32,0.26,0.23668639053254437,0.22916666666666666,0.32894736842105265,0.4505928853754941,0.99198,3.4,0.73,0.7258064516129034,7
white,5.2,0.3,0.34,0.053254437869822494,0.3020833333333333,0.2236842105263158,0.3557312252964427,0.98942,3.56,0.48,0.8064516129032259,8
red,6.4,0.64,0.21,0.07100591715976333,0.7500000000000001,0.17105263157894737,0.09881422924901186,0.99689,3.59,0.66,0.2903225806451614,5
red,8.1,0.78,0.1,0.15976331360946747,0.84375,0.039473684210526314,0.02766798418972332,0.99855,3.36,0.49,0.24193548387096778,5
red,7.2,0.36,0.46,0.08875739644970415,0.6770833333333334,0.3026315789473684,0.15019762845849802,0.99534,3.4,0.85,0.48387096774193555,7
white,6.2,0.28,0.33,0.06508875739644972,0.20833333333333337,0.3026315789473684,0.4150197628458498,0.99,3.24,0.5,0.6612903225806451,6
white,7.0,0.53,0.02,0.02366863905325444,0.28124999999999994,0.5,0.39920948616600793,0.993,3.2,0.32,0.16129032258064518,5
red,7.2,0.66,0.03,0.10059171597633135,0.71875,0.19736842105263158,0.31620553359683795,0.99743,3.53,0.57,0.2741935483870967,5
white,6.2,0.35,0.31,0.1183431952662722,0.28124999999999994,0.47368421052631576,0.33992094861660077,0.98938,3.27,0.53,0.774193548387097,7
white,6.5,0.18,0.41,0.8047337278106509,0.3125,0.6052631578947368,0.48616600790513836,0.99678,3.28,0.72,0.37096774193548404,7
white,6.5,0.3,0.28,0.6420118343195267,0.3333333333333333,0.3684210526315789,0.40711462450592883,0.99418,2.98,0.3,0.46774193548387105,6
red,7.9,0.54,0.34,0.11242603550295859,0.6979166666666667,0.09210526315789473,0.043478260869565216,0.99235,3.2,0.72,0.8225806451612904,8
red,8.3,0.705,0.12,0.1183431952662722,0.8645833333333334,0.14473684210526316,0.08695652173913043,0.9994,3.51,0.72,0.32258064516129037,5
white,6.9,0.4,0.37,0.49112426035502965,0.4583333333333333,0.4605263157894737,0.5612648221343873,0.996,3.16,0.5,0.20967741935483886,5
red,9.0,0.785,0.24,0.06508875739644972,0.71875,0.11842105263157894,0.05928853754940711,0.99692,3.29,0.67,0.32258064516129037,5
white,6.1,0.55,0.15,0.5443786982248522,0.22916666666666666,0.23684210526315788,0.47035573122529645,0.9957,3.36,0.47,0.35483870967741926,6
white,5.7,0.21,0.24,0.10059171597633135,0.3958333333333333,0.7763157894736842,0.7233201581027668,0.995,3.65,0.72,0.3387096774193548,6
white,5.5,0.24,0.32,0.47928994082840237,0.53125,0.23684210526315788,0.3794466403162055,0.994,3.27,0.31,0.3870967741935485,5
red,8.4,0.67,0.19,0.09467455621301776,0.875,0.13157894736842105,0.2727272727272727,0.99736,3.2,0.59,0.1935483870967741,4
white,7.3,0.28,0.54,0.727810650887574,0.4166666666666667,0.8026315789473685,0.5770750988142292,0.9984,3.06,0.45,0.17741935483870963,6
red,8.2,0.35,0.33,0.10650887573964497,0.6979166666666667,0.13157894736842105,0.16205533596837945,0.99599,3.27,0.81,0.48387096774193555,6
red,10.5,0.24,0.47,0.08875739644970415,0.59375,0.06578947368421052,0.07114624505928854,0.9978,3.15,0.9,0.48387096774193555,7
white,5.1,0.33,0.22,0.0591715976331361,0.18750000000000003,0.2236842105263158,0.32806324110671936,0.9893,3.51,0.38,0.7258064516129034,7
white,7.0,0.48,0.12,0.23076923076923078,0.4270833333333333,0.2894736842105263,0.31620553359683795,0.99398,2.86,0.35,0.16129032258064518,5
red,6.8,0.61,0.04,0.053254437869822494,0.5,0.05263157894736842,0.015810276679841896,0.99525,3.42,0.6,0.24193548387096778,5
white,6.7,0.37,0.25,0.11242603550295859,0.19791666666666669,0.3026315789473684,0.308300395256917,0.9909,3.14,0.36,0.596774193548387,6
red,7.2,0.38,0.3,0.07100591715976333,0.6666666666666666,0.39473684210526316,0.25296442687747034,0.99685,3.42,0.59,0.24193548387096778,6
white,7.9,0.51,0.34,0.1183431952662722,0.4166666666666667,0.15789473684210525,0.5098814229249012,0.99335,3.09,0.51,0.32258064516129037,5
white,6.6,0.24,0.38,0.7189349112426037,0.2604166666666667,0.09210526315789473,0.26877470355731226,0.99386,3.1,0.57,0.7903225806451615,6
red,6.8,0.67,0.0,0.07692307692307691,0.7395833333333334,0.27631578947368424,0.13043478260869565,0.99701,3.4,0.74,0.2741935483870967,5
red,7.4,0.965,0.0,0.09467455621301776,0.8229166666666666,0.19736842105263158,0.10276679841897234,0.99756,3.58,0.67,0.35483870967741926,5
white,8.0,0.18,0.49,0.07100591715976333,0.5416666666666666,0.11842105263157894,0.549407114624506,0.9942,3.23,0.48,0.32258064516129037,5
white,6.2,0.31,0.21,0.3372781065088758,0.3333333333333333,0.6447368421052632,0.8379446640316206,0.9941,3.15,0.6,0.32258064516129037,5
white,6.6,0.38,0.36,0.5088757396449705,0.5416666666666666,0.5394736842105263,0.8221343873517787,0.9976,3.31,0.56,0.2258064516129033,5
red,11.1,0.31,0.53,0.09467455621301776,0.53125,0.02631578947368421,0.015810276679841896,0.99572,3.02,0.83,0.46774193548387105,7
white,6.9,0.44,0.42,0.4674556213017752,0.40625,0.11842105263157894,0.5573122529644269,0.9974,3.32,0.46,0.24193548387096778,6
white,6.7,0.28,0.14,0.047337278106508875,0.35416666666666663,0.8289473684210527,0.6047430830039525,0.992,3.17,0.39,0.32258064516129037,5
red,7.9,0.53,0.24,0.08284023668639054,0.65625,0.18421052631578946,0.391304347826087,0.996,3.27,0.54,0.2258064516129033,6
white,6.7,0.33,0.34,0.3550295857988166,0.6041666666666666,0.4473684210526316,0.5928853754940712,0.99542,3.11,0.48,0.20967741935483886,6
white,5.9,0.2,0.4,0.04142011834319528,0.3958333333333333,0.2894736842105263,0.33992094861660077,0.99232,3.2,0.45,0.32258064516129037,6
white,5.6,0.24,0.34,0.08284023668639054,0.3333333333333333,0.17105263157894737,0.2648221343873518,0.98981,3.04,0.45,0.5806451612903226,7
red,7.2,0.725,0.05,0.23964497041420124,0.8020833333333333,0.039473684210526314,0.019762845849802372,0.9962,3.41,0.39,0.46774193548387105,5
white,6.7,0.35,0.32,0.49704142011834324,0.23958333333333331,0.3684210526315789,0.42292490118577075,0.99188,3.13,0.65,0.7903225806451615,7
white,5.8,0.28,0.3,0.1952662721893491,0.17708333333333334,0.4605263157894737,0.391304347826087,0.98963,3.26,0.58,0.7661290322580646,6
white,6.7,0.24,0.32,0.5739644970414203,0.7291666666666667,0.47368421052631576,0.45849802371541504,0.99662,3.02,0.45,0.12903225806451626,5
white,6.5,0.32,0.45,0.42011834319526636,0.13541666666666666,0.39473684210526316,0.35968379446640314,0.99134,3.2,0.7,0.7580645161290323,7
red,7.8,0.76,0.04,0.10059171597633135,0.8645833333333334,0.18421052631578946,0.18972332015810275,0.997,3.26,0.65,0.2903225806451614,5
white,6.6,0.12,0.25,0.047337278106508875,0.3125,0.2631578947368421,0.49407114624505927,0.99114,3.2,0.45,0.5161290322580645,7
white,5.9,0.17,0.29,0.14792899408284024,0.21874999999999997,0.40789473684210525,0.4624505928853755,0.98913,3.41,0.33,0.9193548387096774,7
white,6.9,0.24,0.49,0.04142011834319528,0.23958333333333331,0.4473684210526316,0.5612648221343873,0.9932,3.45,0.57,0.4354838709677419,7
white,6.2,0.345,0.27,0.562130177514793,0.4895833333333333,0.4868421052631579,0.7154150197628458,0.99486,3.31,0.56,0.41935483870967744,5
white,6.1,0.24,0.25,0.0591715976331361,0.3645833333333333,0.3026315789473684,0.4308300395256917,0.9921,3.39,0.59,0.46774193548387105,6
red,7.3,0.835,0.03,0.08875739644970415,0.8645833333333334,0.11842105263157894,0.05138339920948617,0.9966,3.39,0.47,0.25806451612903225,5
white,6.1,0.3,0.56,0.1301775147928994,0.3645833333333333,0.6052631578947368,0.6837944664031621,0.9924,3.3,0.57,0.46774193548387105,7
white,5.7,0.45,0.42,0.029585798816568056,0.43749999999999994,0.7894736842105263,0.7549407114624506,0.9932,3.02,0.4,0.16129032258064518,5
white,7.3,0.3,0.74,0.7633136094674557,0.3125,0.5921052631578947,0.6284584980237155,0.9982,3.02,0.4,0.11290322580645151,5
white,6.9,0.32,0.26,0.10059171597633135,0.21874999999999997,0.13157894736842105,0.383399209486166,0.99106,3.06,0.42,0.5,6
white,6.8,0.27,0.28,0.42603550295857995,0.3020833333333333,0.32894736842105265,0.32806324110671936,0.9915,3.24,0.34,0.7258064516129034,6
white,9.2,0.32,0.42,0.04142011834319528,0.38541666666666663,0.17105263157894737,0.7114624505928854,0.9949,3.08,0.48,0.25806451612903225,5
white,6.9,0.15,0.29,0.10059171597633135,0.25,0.17105263157894737,0.30039525691699603,0.99132,3.1,0.58,0.5161290322580645,7
white,6.8,0.18,0.28,0.5443786982248522,0.3125,0.3684210526315789,0.42292490118577075,0.99406,3.11,0.45,0.46774193548387105,7
white,6.3,0.32,0.26,0.6923076923076924,0.3645833333333333,0.3026315789473684,0.7865612648221344,0.99611,3.11,0.58,0.3064516129032259,5
red,8.0,0.18,0.37,0.017751479289940832,0.4166666666666667,0.4605263157894737,0.40711462450592883,0.99007,2.89,0.44,0.7580645161290323,6
white,8.3,0.33,0.42,0.03254437869822485,0.25,0.2236842105263158,0.3557312252964427,0.9911,3.2,0.32,0.7096774193548389,3
white,6.7,0.21,0.34,0.053254437869822494,0.27083333333333337,0.5789473684210527,0.4624505928853755,0.98949,3.24,0.36,0.7419354838709677,7
red,6.8,0.5,0.11,0.053254437869822494,0.6875,0.19736842105263158,0.16996047430830039,0.99545,3.36,0.79,0.24193548387096778,5
red,8.0,0.42,0.32,0.11242603550295859,0.7395833333333334,0.32894736842105265,0.45849802371541504,0.99801,3.22,1.07,0.2741935483870967,5
white,6.4,0.26,0.24,0.34319526627218944,0.3229166666666667,0.34210526315789475,0.466403162055336,0.9903,3.22,0.49,0.7419354838709677,7
white,6.4,0.32,0.25,0.26035502958579887,0.47916666666666663,0.35526315789473684,0.5217391304347826,0.99171,3.27,0.5,0.7096774193548389,8
white,6.1,0.25,0.28,0.5562130177514794,0.47916666666666663,0.7236842105263158,0.49407114624505927,0.994,3.22,0.35,0.46774193548387105,6
white,7.4,0.19,0.31,0.8224852071005918,0.37499999999999994,0.5,0.7391304347826086,0.9986,3.1,0.5,0.1935483870967741,6
red,9.6,0.6,0.5,0.10059171597633135,0.7291666666666667,0.35526315789473684,0.25691699604743085,0.9997,3.5,0.57,0.2741935483870967,5
red,7.190360944777112,0.44,0.09,0.09467455621301776,0.5625,0.10526315789473684,0.04743083003952569,0.99444,3.2228770996174956,0.69,0.5322580645161292,6
white,6.1,0.34,0.46,0.24260355029585803,0.20833333333333337,0.2631578947368421,0.34782608695652173,0.991,3.29,0.62,0.6935483870967744,6
red,6.6,0.61,0.01,0.07692307692307691,0.7395833333333334,0.09210526315789473,0.07509881422924901,0.99746,3.69,0.73,0.40322580645161293,5
white,6.9,0.3,0.36,0.017751479289940832,0.29166666666666663,0.5131578947368421,0.5928853754940712,0.98968,3.08,0.36,0.6612903225806451,6
white,7.7,0.29,0.29,0.24852071005917162,0.53125,0.34210526315789475,0.5928853754940712,0.99572,3.49,0.59,0.37096774193548404,6
white,7.6,0.48,0.37,0.011834319526627224,0.29166666666666663,0.039473684210526314,0.3715415019762846,0.9902,3.03,0.39,0.5483870967741936,4
red,6.7,0.48,0.02,0.09467455621301776,0.7395833333333334,0.4605263157894737,0.4150197628458498,0.99524,3.1,0.53,0.2741935483870967,5
white,9.2,0.14,0.37,0.029585798816568056,0.2604166666666667,0.4605263157894737,0.308300395256917,0.99136,3.05,0.55,0.5806451612903226,6
white,7.1,0.29,0.28,0.5147928994082841,0.40625,0.6447368421052632,0.5335968379446641,0.9949,3.13,0.49,0.37096774193548404,6
white,5.0,0.33,0.23,0.6627218934911244,0.21874999999999997,0.2894736842105263,0.6007905138339921,0.99322,3.41,0.64,0.6129032258064518,6
red,11.9,0.38,0.49,0.12426035502958581,0.9270833333333334,0.14473684210526316,0.1422924901185771,1.0004,3.16,0.61,0.37096774193548404,5
red,7.9,0.885,0.03,0.07100591715976333,0.5104166666666666,0.039473684210526314,0.007905138339920948,0.9972,3.36,0.33,0.17741935483870963,4
white,7.1,0.2,0.31,0.36982248520710065,0.4583333333333333,0.40789473684210525,0.8102766798418972,0.99587,3.31,0.59,0.3870967741935485,6
red,7.8,0.59,0.18,0.10059171597633135,0.6979166666666667,0.21052631578947367,0.18972332015810275,0.9975,3.43,0.59,0.32258064516129037,5
white,6.8,0.2,0.36,0.0591715976331361,0.19791666666666669,0.07894736842105263,0.15810276679841898,0.99175,3.21,0.6,0.46774193548387105,6
white,6.4,0.16,0.42,0.02366863905325444,0.28124999999999994,0.3684210526315789,0.42292490118577075,0.9908,3.18,0.52,0.48387096774193555,6
red,8.3,0.6,0.13,0.1183431952662722,0.7916666666666667,0.06578947368421052,0.07114624505928854,0.9984,3.31,0.59,0.1935483870967741,6
white,7.2,0.2,0.38,0.02366863905325444,0.29166666666666663,0.2631578947368421,0.26877470355731226,0.9918,3.21,0.37,0.48387096774193555,5
white,5.0,0.235,0.27,0.6597633136094675,0.21874999999999997,0.4342105263157895,0.4426877470355731,0.9954,3.07,0.5,0.2258064516129033,6
white,6.4,0.145,0.49,0.2840236686390533,0.40625,0.6973684210526315,0.6245059288537549,0.9946,3.56,0.44,0.4516129032258066,6
red,6.2,0.57,0.1,0.08875739644970415,0.40625,0.039473684210526314,0.019762845849802372,0.99448,3.44,0.76,0.4516129032258066,6
white,7.1,0.34,0.2,0.3254437869822486,0.5625,0.6052631578947368,0.6245059288537549,0.9946,3.17,0.42,0.32258064516129037,5
white,7.3,0.29,0.29,0.23668639053254437,0.20833333333333337,0.34210526315789475,0.5889328063241107,0.9931,3.07,0.26,0.41935483870967744,6
white,6.3,0.41,0.22,0.39644970414201186,0.27083333333333337,0.2894736842105263,0.43873517786561267,0.99172,3.2,0.39,0.635483870967742,7
white,6.7,0.53,0.29,0.21893491124260356,0.625,0.25,0.4268774703557312,0.99014,3.22,0.59,0.870967741935484,6
white,6.4,0.22,0.32,0.4319526627218936,0.20833333333333337,0.4342105263157895,0.466403162055336,0.9948,3.4,0.39,0.35483870967741926,5
white,6.4,0.31,0.26,0.7455621301775148,0.38541666666666663,0.7368421052631579,0.7865612648221344,0.9975,3.17,0.41,0.25806451612903225,5
white,6.4,0.29,0.21,0.5355029585798817,0.3333333333333333,0.4605263157894737,0.44664031620553357,0.99334,2.99,0.34,0.4731182790322581,6
white,6.5,0.26,0.34,0.9289940828402369,0.43749999999999994,0.7236842105263158,0.7549407114624506,1.0004,3.49,0.42,0.2903225806451614,5
white,6.5,0.22,0.29,0.4023668639053255,0.19791666666666669,0.19736842105263158,0.3201581027667984,0.99311,3.15,0.56,0.46774193548387105,7
white,8.0,0.22,0.42,0.8284023668639054,0.3645833333333333,0.5789473684210527,0.6205533596837944,1.0003,3.21,0.69,0.09677419354838705,7
white,6.6,0.28,0.3,0.727810650887574,0.25,0.39473684210526316,0.6758893280632411,0.99479,3.12,0.39,0.5161290322580645,6
white,7.0,0.36,0.32,0.5591715976331362,0.37499999999999994,0.47368421052631576,0.49407114624505927,0.99352,3.09,0.33,0.596774193548387,8
white,6.8,0.18,0.37,0.053254437869822494,0.18750000000000003,0.47368421052631576,0.3438735177865613,0.992,3.3,0.45,0.4516129032258066,6
white,5.1,0.31,0.3,0.017751479289940832,0.29166666666666663,0.35526315789473684,0.5770750988142292,0.992,3.54,0.56,0.3387096774193548,6
white,6.4,0.23,0.26,0.44378698224852076,0.46875,0.6052631578947368,0.691699604743083,0.9954,3.12,0.49,0.2258064516129033,5
red,7.4,0.635,0.1,0.10650887573964497,0.7395833333333334,0.19736842105263158,0.1067193675889328,0.99736,3.58,0.69,0.4516129032258066,7
red,8.8,0.52,0.34,0.12426035502958581,0.8125,0.3026315789473684,0.45849802371541504,0.9982,3.26,0.61,0.24193548387096778,5
red,6.8,0.65,0.02,0.08875739644970415,0.71875,0.09210526315789473,0.03557312252964427,0.99498,3.35,0.62,0.3870967741935485,6
white,7.6,0.37,0.34,0.15384615384615385,0.19791666666666669,0.5394736842105263,0.616600790513834,0.9903,3.01,0.33,0.7096774193548389,6
white,8.3,0.22,0.38,0.8402366863905327,0.46875,0.40789473684210525,0.4743083003952569,1.0002,3.22,0.5,0.2741935483870967,5
white,6.6,0.17,0.26,0.4023668639053255,0.44791666666666663,0.5789473684210527,0.48221343873517786,0.99388,3.16,0.37,0.32258064516129037,6
white,5.4,0.265,0.28,0.42603550295857995,0.44791666666666663,0.34210526315789475,0.3359683794466403,0.99432,3.19,0.38,0.3870967741935485,6
white,8.4,0.27,0.3,0.09467455621301776,0.29166666666666663,0.4605263157894737,0.48616600790513836,0.99085,2.89,0.3,0.5591397854838711,6
white,5.1,0.11,0.32,0.0591715976331361,0.19791666666666669,0.14473684210526316,0.33201581027667987,0.99008,3.57,0.52,0.6774193548387096,6
red,10.6,1.02,0.43,0.13609467455621302,0.6979166666666667,0.32894736842105265,0.3241106719367589,0.9984,3.08,0.57,0.3387096774193548,6
white,7.3,0.23,0.37,0.07100591715976333,0.23958333333333331,0.7763157894736842,0.5928853754940712,0.992,3.11,0.35,0.5,6
white,5.8,0.23,0.31,0.1715976331360947,0.3645833333333333,0.4473684210526316,0.6007905138339921,0.98998,3.19,0.37,0.6612903225806451,7
white,6.9,0.27,0.25,0.4082840236686391,0.21874999999999997,0.2236842105263158,0.43873517786561267,0.99116,3.09,0.38,0.8064516129032259,6
white,6.5,0.33,0.3,0.1893491124260355,0.28124999999999994,0.4342105263157895,0.3241106719367589,0.99028,3.25,0.63,0.7258064516129034,7
red,8.0,1.18,0.21,0.07692307692307691,0.7708333333333334,0.17105263157894737,0.1383399209486166,0.99532,3.34,0.47,0.40322580645161293,5
white,8.1,0.31,0.36,0.44970414201183434,0.19791666666666669,0.3684210526315789,0.5375494071146245,0.9925,3.01,0.34,0.8064516129032259,7
white,7.2,0.22,0.49,0.02366863905325444,0.37499999999999994,0.4342105263157895,0.5296442687747036,0.99,3.05,0.34,0.7580645161290323,6
red,6.1,0.715,0.1,0.1183431952662722,0.4583333333333333,0.15789473684210525,0.08300395256916997,0.99362,3.57,0.5,0.6290322580645162,5
red,8.1,0.38,0.28,0.08875739644970415,0.59375,0.15789473684210525,0.09486166007905138,0.9968,3.23,0.73,0.2741935483870967,7
red,5.9,0.61,0.08,0.08875739644970415,0.6458333333333333,0.19736842105263158,0.07114624505928854,0.99376,3.56,0.77,0.5,6
white,6.7,0.47,0.34,0.49112426035502965,0.35416666666666663,0.39473684210526316,0.6561264822134387,0.9964,3.22,0.6,0.1935483870967741,5
red,6.1,0.53,0.08,0.07692307692307691,0.7083333333333334,0.3026315789473684,0.1541501976284585,0.99528,3.6,0.68,0.37096774193548404,6
white,6.4,0.25,0.41,0.4733727810650888,0.34375,0.7368421052631579,0.6600790513833992,0.9965,3.0,0.44,0.17741935483870963,5
white,5.8,0.32,0.31,0.12426035502958581,0.4166666666666667,0.3157894736842105,0.5810276679841897,0.99067,3.44,0.73,0.6774193548387096,7
white,5.1,0.305,0.13,0.06804733727810651,0.28124999999999994,0.21052631578947367,0.2648221343873518,0.99,3.4,0.51,0.6989247306451615,5
white,7.4,0.31,0.48,0.8047337278106509,0.34375,0.8026315789473685,0.782608695652174,0.9983,3.06,0.59,0.2258064516129033,5
white,6.4,0.22,0.49,0.4082840236686391,0.46875,0.5394736842105263,0.5731225296442688,0.9948,3.27,0.52,0.3387096774193548,6
white,7.8,0.29,0.29,0.15088757396449703,0.3645833333333333,0.5263157894736842,0.43873517786561267,0.99153,3.24,0.35,0.5645161290322581,5
red,7.3,0.55,0.03,0.0591715976331361,0.65625,0.21052631578947367,0.1422924901185771,0.9956,3.37,0.48,0.16129032258064518,4
red,9.8,0.88,0.25,0.11242603550295859,0.9895833333333334,0.4473684210526316,0.5889328063241107,1.001,3.41,0.67,0.5161290322580645,5
